"MDS1"	"MDS2"	"MDS3"	"MDS4"	"MDS5"	"MDS6"	"MDS7"	"MDS8"	"MDS9"	"MDS10"	"MDS11"	"MDS12"	"MDS13"	"MDS14"	"MDS15"	"MDS16"	"MDS17"	"MDS18"	"MDS19"	"MDS20"	"MDS21"	"MDS22"	"MDS23"
"J426"	-0.167186357455569	0.0540904629576062	-0.00664199190044231	-0.0247413077140397	-0.0180749781082326	-0.0203581081429739	0.0595661387028709	0.156384674451741	-0.0377114961988678	0.0374150808768483	0.0980169333332744	-0.139086373747923	0.151368633026728	0.0127153147847654	0.146647215994359	0.061252288433901	-0.399031245724382	-0.114132065044954	-0.0752700305674897	0.10353779380927	-0.306111987237393	-0.314927107753388	0.255362465512964
"J427"	0.0488321635706794	-0.177424193569046	-0.0420105303307883	-0.0723084729683081	-0.274037567092414	-0.0921424516788445	0.150319940359211	-0.165477794175801	0.230939483380346	0.075348542772184	-0.117368311164008	0.0980245824428345	0.449407038177445	0.132349988269107	0.0853829165131741	0.0426069275702782	-0.196338626822735	-0.096734983679969	0.0154269391633575	-0.0491484334736141	0.111984686335921	-0.0992851068681653	-0.076441589167894
"J428"	0.081299313468339	0.221378162308469	0.0915195764446748	-0.00680041268272551	-0.0763680672979267	0.0239511711670112	-0.0304900152755342	0.0801389289526479	0.131498325359816	0.174910280923753	-0.299319880209232	-0.103542266414086	0.186986246629903	0.064626082789076	0.306937023458861	0.158504210557193	0.0139628239119528	0.0789093350261947	0.0669853369973905	0.289833917114259	-0.0481383868180226	0.2718140096319	-0.00817325041161633
"J429"	-0.0346908604560653	-0.458239596625421	0.252540696278106	0.0228083436340161	-0.0157381090050057	0.180303683393152	-0.0027516421418861	0.419613689954884	0.017420760125868	0.00759423339535933	-0.0572859948162701	-0.128369885549294	-0.11725832458586	-0.054715004554907	0.0280314601250139	0.0836795797829618	0.127062405147483	0.156317109051707	-0.177984712237079	0.120520329062981	-0.224893221808578	-0.0572766847535694	-0.0283600721406993
"J430"	0.0635629676689598	0.071991327799539	0.155356438896927	-0.169306628730287	0.359873599267568	-0.0357313439013619	0.259041791128726	-0.174188431696412	0.0834552875158942	-0.0671473598838809	-0.0735416148772835	0.0646793397469633	0.14045775215576	0.2120808554848	-0.233326861386835	0.141977844898025	0.012272438426147	0.147139629353963	-0.0191660301599955	-0.00721629310405424	0.126597175340064	0.034415626286317	-0.0480958151514475
"J431"	0.0514066426338637	0.140949076436443	-0.043043595114197	0.03833703346237	0.0570803487746631	0.00354150105230058	0.348672055880263	-0.153860655438648	0.306308419505887	-0.186654326412606	-0.122536359781545	0.0748758387358508	-0.260551589554864	-0.226872708088324	0.265015533795649	-0.119006730045897	0.0531103988137082	0.00516234911552701	-0.00677787739795642	-0.0385054619040707	-0.0374529363954181	0.0544395961779225	0.212554089313009
"J432"	-0.0951627653226131	-0.122922402647083	0.198416911399807	-0.144065138292814	0.103877802850961	-0.128173869980466	0.147031690087992	0.113489276062434	0.0658812709621518	0.123878496162283	0.0741575550740487	0.218986129803082	-0.21750634903818	0.148280151365605	0.0516054451604512	0.245650666208268	-0.0231154619148206	-0.134863911575934	0.217907861335446	-0.0159231107749049	0.142698899562641	0.199270289169906	0.278495912744473
"J433"	-0.389364584292169	0.0853281205862703	0.0937169684289512	-0.0762494961442738	0.0745819342890931	0.112929264978099	0.0604845828369166	-0.124635908403933	-0.0458829863475925	-0.0569606369140823	0.135972333587031	-0.219684685714145	0.0106783649608995	0.0673413407327256	0.0407504177251468	0.210898574377839	0.0161993328132556	-0.0713937904462536	0.119786837892189	-0.0689628681367708	0.149623486632241	0.065686195106626	-0.0388712440516808
"J434"	-0.0153727216741968	-0.261152857717445	0.0450698507459049	0.0153362116482959	-0.297208288887828	-0.105733983822543	0.0824730874118042	-0.160788074088165	-0.0181473922237386	-0.0845069247605572	0.305760031662916	-0.126210704849643	-0.312651852023566	-0.242837113832617	-0.00648394774196027	-0.140194870996631	-0.175096064761705	-0.00589734473677158	0.225868888917721	0.174835435395208	0.0732715346564767	0.00331112658869838	-0.0977366931022105
"J435"	0.0986962723408237	-0.277758855016375	-0.262006299119005	-0.168973317291294	0.0807654926803473	-0.148606763403689	0.148635290538118	0.0941115510969021	-0.00236645793575859	0.122673787819026	0.115798723699496	-0.0408316507557042	0.112995747101144	0.00414575253775207	0.135892934438631	0.127524245735138	0.0279160211479112	-0.164562441535916	0.146420146686877	-0.194113090729774	-0.220384823417196	0.17418648232229	-0.0598507537442516
"J436"	0.118378289834923	-0.190246611591428	-0.16136218500571	-0.122173399122355	0.0317836051850912	-0.0293886854608738	-0.00142176899650663	0.125849495073722	0.0272484215847721	0.0566298742890354	0.155855974289977	-0.0982186883749891	-0.0694686336531656	0.326557262073142	0.0262068624670007	-0.102157211284507	0.0913935913774319	0.396874666766181	-0.0471804285460906	-0.142253443814189	0.170299956208325	-0.17508816045736	-0.0791628456245062
"J437"	0.109287384174143	0.0819262602215599	-0.0658885262261593	-0.0528565664993358	0.161485938919502	-0.148417908791574	-0.116091091009142	0.243207730201876	-0.0539268183483814	-0.18630168219218	0.0245210759951724	-0.0629828746109464	0.0237459621566613	-0.352744824485565	0.0371377115761183	0.063496642957822	-0.236567913898693	0.0790956899903856	0.223082581208718	-0.0108257206674074	0.0682757916406161	-0.0342944838530919	-0.10080836885741
"J438"	0.249333355508691	0.147681568402224	-0.0809535827569546	-0.2500709406269	0.00336854080631412	-0.148887232079429	-0.257823603855027	-0.14212569100682	0.0306424824648215	-0.0521859782548861	0.216126576381633	0.0453065720667368	-0.0156389515509191	0.119238582962753	0.0597187249282247	0.109704515215968	0.157048715647731	0.0120215296412443	-0.137851803343923	-0.0423118292786868	-0.310636695503227	-0.0396113199577906	-0.0213516262430741
"J439"	-0.00647562564227693	-0.121379690732799	-0.246834689674067	-0.055727571696604	-0.134864886429159	0.185049766113727	-0.120721597334227	-0.0315264592540119	-0.169413714553684	-0.0560390771019477	-0.228062085597074	0.233482032618467	-0.189120880657921	-0.0809440811247726	-0.162360845352169	0.150164100356909	-0.0257751263743845	-0.083596806240916	-0.2457323811144	-0.258932290784424	-0.00797050338870093	0.0847521277451351	0.177837182798375
"J440"	-0.222269122321569	0.117694530193307	-0.117159362878609	-0.343695697083808	0.0919269312699356	0.0555363032838072	-0.29099003975688	-0.192393048233319	0.0188340109223516	-0.0585088455652375	0.0494719065302675	0.159734043195199	-0.0657152250046067	-0.0970380276697275	0.155261082651822	0.0329472073843568	-0.087575926459709	0.0472944864186291	-0.117451271149041	0.017555280473894	-0.0542989539705572	-0.00946279513416204	-0.12337179283004
"J441"	0.254770068957305	0.021738360813425	-0.290265166903244	-0.0324231045841797	0.126931959167365	0.0700601911022864	-0.105183313709425	0.0234998693579162	-0.0328700510700524	-0.0547974089368216	-0.12691948588479	-0.00517819485981957	-0.193134670851577	0.00408438364646673	-0.0677919889554343	0.314209252965518	0.0899614668881384	-0.104358978457598	-0.0241536295822902	0.480307748529289	0.174902644524746	-0.177286782492183	-0.0360172381693008
"J442"	0.206543092993553	0.0104822946649941	-0.0655086140927284	-0.0966878142692841	0.00873698864002014	0.0969610191497354	0.118568777522273	0.201908425979373	-0.174275409601987	-0.0896346879992602	0.154658902526874	0.386243186407069	0.32494860340564	-0.121912659157624	-0.0300512266189046	-0.253140554579119	0.0291978803068956	-0.075819486512912	0.0399374778667354	0.0899672918324588	-0.218872477118096	0.0953196141406381	-0.0265803032388958
