"MDS1"	"MDS2"	"MDS3"	"MDS4"	"MDS5"	"MDS6"	"MDS7"	"MDS8"	"MDS9"	"MDS10"	"MDS11"	"MDS12"	"MDS13"	"MDS14"	"MDS15"	"MDS16"	"MDS17"	"MDS18"	"MDS19"	"MDS20"	"MDS21"	"MDS22"	"MDS23"	"MDS24"	"MDS25"	"MDS26"	"MDS27"	"MDS28"	"MDS29"	"MDS30"	"MDS31"	"MDS32"	"MDS33"	"MDS34"	"MDS35"	"MDS36"	"MDS37"	"MDS38"	"MDS39"	"MDS40"	"MDS41"
"X13.1"	-0.199666873668773	0.0366024451027575	-0.0805934414036122	-0.126720110526321	-0.197327552765689	-0.0670984936987378	0.193365666549492	0.0934237241907207	0.0224984021902896	0.288009417471268	0.135673043762005	0.10343855963881	0.247797629027888	0.098185836046872	-0.0399854529151707	-0.0531818250273485	0.168588593426967	-0.0275042242363988	-0.0824044480516885	-0.160726821764935	0.148195857374928	0.0216733180974583	-0.0767822550613233	-0.361263922610054	-0.170457900030065	-0.0963552446043347	0.0697226901951598	-0.154178297439414	-0.206809777479834	-0.211905349972957	0.174083737530188	-0.0116486627252422	0.088057270880389	-0.155260410306719	0.197618488289281	-0.0954492081355746	0.238696043821374	-0.15813892302226	-0.136188093408624	-0.148998053924774	-0.162342288380688
"X5.5"	0.229638523305098	-0.0599414179642463	-0.213540278192003	0.193736932241823	0.0294482175895617	-0.138670892443404	0.204133532045794	0.150466304213156	0.0481365354879342	-0.0804654617456486	0.231405086678823	0.0208287707364854	0.234608933888406	-0.0633311110362379	0.173189817370008	0.0640096038168706	0.0602956199789786	0.0170611240873148	0.197165756142532	0.257435182288791	0.00349543597559787	0.0624419494923068	-0.0868479195338969	0.0242477247002114	-0.0436225919015179	-0.0496136849617468	0.152498918393921	0.10750036289039	0.122633299587631	-0.186939983569691	0.0444426634878856	0.130259923154816	-0.0346758354866517	0.0806925266917829	-0.373817252705156	-0.0133659532469928	-0.171365606271398	-0.237924246579117	0.137998363504741	0.01172697130225	-0.338226635264543
"X1.2"	0.0140122007825298	-0.200240507841616	0.333396611857849	0.250945710508292	-0.143089367773777	-0.157700710319751	0.148941234260817	0.0831870998321873	-0.275539533971623	-0.0980256799337766	-0.172180287992416	0.00332378475431198	-0.0275060340474449	-0.0311365111672649	-0.0986995057190337	-0.109915121212291	0.0725968258507988	0.145225207942964	-0.12708181018943	-0.0652812751484237	0.128261446560472	0.0891963189615254	0.00874253877414843	-0.153873777595146	0.0289514568366468	0.0468871268372284	-0.177025691987047	0.256212199287847	0.235276416844781	-0.0952210817705333	0.0503363779072493	-0.267348236236892	0.00491805830165416	0.00537457737255448	-0.00351082013769602	0.204671874293151	0.15784391500395	-0.286543358009612	0.0966407997340433	0.212535217686019	0.108234304051322
"X1.3"	0.0114579994639641	-0.010081011917768	0.125137926189612	0.228324513383968	0.00414749080936266	-0.0242116652735724	-0.0263394193233474	-0.205508647745071	0.0484098168050532	0.0963981573610103	0.0697698644421003	-0.0169900855657943	-0.15249838312975	-0.298865073886849	-0.103164491577219	0.0409984080539212	-0.285889567608997	-0.0125897823449665	-0.30019672176281	0.0114976323482065	0.0993501968567707	-0.32022002988298	0.00786313025768567	-0.301784679602521	0.0394176976388571	-0.336978715445761	0.01036001907492	-0.0632572064728709	-0.120828434345015	0.140970121361831	-0.215797011230213	0.0850878572214145	0.0447307040805361	-0.0540375208914267	-0.131478857623576	0.0240720101549423	-0.243297593512341	-0.161292827570417	0.00133411177720785	-0.16809054774647	-0.0591930211627406
"X3.4"	-0.0367671501133891	-0.0821692519221439	0.059626057357234	0.0327310833729008	0.123403272723939	0.0651579697523579	-0.20880478403101	-0.0929458044281136	-0.298397945494161	0.0992260809650269	-0.00509199018339519	-0.0239146880084524	0.139652589576626	-0.0178696651341277	-0.0955068425230226	-0.11070382233983	0.354033624997183	0.0162961209379304	-0.129845527694367	0.0507818280054478	-0.143784120170322	-0.132218341384925	0.130362936205581	-0.0110327500988158	0.167452027350924	0.259887412538206	0.11042443856227	-0.174974762275563	0.294700905984336	-0.0786617974037505	-0.176548800630317	0.0840817680028711	0.188256798067402	0.296920599587286	0.0811921902804825	0.0330734819794505	-0.0652133531565902	0.0254153192799338	-0.154648484184376	-0.270200119851393	-0.219019999088166
"X12"	0.0691388842717157	0.258749308125641	-0.0477795700295025	0.0657794742527186	0.226954108146747	-0.0142328090009348	-0.115452007587997	-0.00791180326622127	0.0965436203165519	-0.212751956216035	0.444018910554605	0.056370364502447	0.148472161835886	-0.0625467227996653	-0.0650742770028062	-0.106859791625389	-0.105532717526618	0.303757176472171	-0.0385800703742678	-0.116509681905002	-0.0338706174843079	-0.228067919782994	0.057205687655427	0.107945627078717	-0.219042572535554	0.0761270398268305	0.00938963199911692	-0.018811357887504	0.089856188346754	-0.0859539395281442	0.128984645952833	-0.024882581789712	-0.0410510543137887	-0.0735642501345754	0.169304395752915	0.366025794075755	0.139580720955251	0.0104205962385429	0.111257203316429	-0.128168976356609	0.211185014918682
"X10"	-0.0243440921523236	-0.0142193665034139	-0.150995327262655	0.036349282490271	-0.15671966335588	-0.0520066129834898	-0.0166224260170049	-0.0134171640499063	-0.0566672760384352	-0.234384774622479	0.0832542513560527	-0.00586811789928478	-0.270387697522279	-0.326090988350225	0.0161367771822354	0.00813901146111647	0.201588435549033	-0.0405128177306388	-0.119840278405727	-0.133608326546736	-0.244505148143229	-0.170805358789065	0.187907292384626	0.173124002767373	0.0246371384663891	0.0700872487233268	-0.0794546099640708	0.194146501179654	-0.320510792386038	-0.250483099780816	0.178251138453602	-0.228245745234706	0.0283191221802451	-0.00362698736315025	0.107668001050148	-0.310650357855775	-0.087372772312547	0.0551868387233967	0.0794301462405048	0.0188015424917422	-0.157545903350274
"X16.1"	-0.218632252729286	-0.113924074688085	0.0515267470333832	-0.0171577879504515	-0.149112028232317	-0.326813644898827	0.0928234054282095	0.061768743337442	0.356704121122373	-0.00715618750681391	-0.336803938861496	0.18219956007018	0.128296044813335	-0.210241290606018	0.0428819140869116	-0.165401043748334	-0.12896262868207	0.176433161054194	0.027895614523945	0.0521854002961569	-0.0710127650905697	-0.113371879607581	-0.0391385113481712	0.00903300605722201	0.0813755151396203	0.36211700714979	0.0769605665951968	-0.083324879578814	-2.68777579333357e-05	-0.0149784884551711	0.134663495310278	0.273383698049555	-0.0473299145333073	0.0394245212318357	0.0385236922784397	-0.0324413946558755	-0.202365484076071	0.0258710629345025	-0.0319775806399271	-0.0337571488798953	0.206421821820167
"X4.4"	0.0630465944698536	0.0898280843175446	0.0923841665374342	-0.113503843401751	0.0331892928083153	-0.285845923117804	-0.216954176862947	0.191058363224985	-0.0425400605904548	0.0724855323500783	0.0229104184094005	-0.122917642991179	-0.0645008908487052	-0.0358526649400076	0.108082305640382	-0.111779973366258	-0.0453103292645769	0.266286212354704	-0.0382712709235916	0.0767690381928408	0.130272303415938	0.0967015599516944	-0.0316257556683255	0.161854313027329	0.0677773170940614	-0.0278088906707414	-0.13905267654139	-0.565464930391158	-0.0994448514960243	-0.00867361318891225	-0.104952748855306	-0.338950958433517	-0.173677325234314	-0.00183671811854518	-0.20694744227129	-0.145509101987953	0.0559560208196299	-0.00791640984778214	-0.0174815475437936	0.0653744251781297	-0.0890346455838073
"X2.5"	0.179316090858164	0.0101176799978585	0.0789249323472373	0.180650795802909	-0.0974834236728169	0.105523346302003	0.066305200294378	0.0524466392856587	-0.00843352390396996	0.215627171925135	0.0673612869959994	-0.147504881255322	-0.0166283552237954	0.369420756577736	-0.03670084568249	0.0685263552906658	0.0314414956853753	0.0812099307686227	0.052460145999854	-0.111272297514915	-0.0219430837004428	-0.304534305617543	0.0927353692918245	0.0496231058255201	0.118817845244529	0.371229595625362	0.075124365638146	0.0141867756563278	-0.42718746663099	0.0992637503153137	-0.17862904300992	0.167955163834639	-0.113251593587194	-0.0199409664078298	-0.0270743775709078	0.0946335221013864	0.0455254229688314	-0.0912199671241786	0.0600075307173713	0.289881400465173	-0.0588096681109365
