#OTU ID	J401	J402	J403	J404	J405	J406	J407	J408	J409	J410	J411	J412	J413	J414	J415	J416	J417	J418	J419	J420	J421	J422	J423	J424	J425	J426	J427	J428	J429	J430	J431	J432	J433	J434	J435	J436	J437	J438	J439	J440	J441	J442
denovo58678	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	1	0	1	1	0	5	7	3	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0
denovo58687	0	2	0	0	0	0	1	1	0	0	1	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	4	0	1	1	0	0	0	1	1	0	1	1	0	2	0
denovo58688	17	3	14	1	0	31	20	4	2	0	0	8	2	2	0	2	0	3	9	5	11	2	4	17	12	6	10	7	7	0	4	7	8	22	0	0	0	0	0	0	11	0
denovo58783	0	0	0	1	0	3	0	0	0	0	0	0	0	0	3	0	2	0	0	0	1	0	0	0	0	0	2	0	2	0	0	0	0	0	1	0	0	1	0	1	1	2
denovo58794	0	14	0	8	4	0	5	1	7	0	8	5	9	8	7	3	1	4	15	1	0	3	1	2	7	1	7	12	1	13	1	6	0	0	2	7	17	7	2	0	13	7
denovo58804	3	4	1	7	0	0	0	12	0	5	0	3	1	14	0	6	0	18	2	0	0	6	0	21	1	7	2	11	0	0	2	0	3	2	11	0	4	6	1	5	4	0
denovo58868	0	0	0	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	2	9	1	5	0	1	0	0	0	0	4	0	0	0	2	0	0	1	1
denovo58887	0	0	1	0	1	0	0	2	4	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	4	0	0	0	0	2	1	0	0	0	0	0	2	1
denovo58890	5	7	1	18	0	9	12	6	0	1	2	6	1	8	2	17	5	1	4	10	6	2	2	3	3	12	0	9	0	0	11	2	5	0	5	1	0	2	2	3	5	1
denovo58900	17	6	0	0	5	0	10	4	7	0	14	4	5	25	4	9	10	20	13	11	21	2	26	1	8	8	2	7	2	6	3	9	5	2	1	1	2	1	2	3	1	17
denovo58968	6	12	51	22	15	4	30	0	0	10	0	6	0	8	4	23	2	9	13	25	1	6	0	8	2	6	2	15	0	4	6	1	0	3	4	9	18	8	5	29	5	0
denovo58971	0	0	2	0	0	1	2	0	0	0	0	2	0	2	0	2	0	3	0	1	0	0	0	0	2	0	5	3	0	3	0	0	2	0	1	0	1	10	0	4	0	0
denovo59012	0	65	0	0	16	0	0	2	0	0	0	4	0	0	16	1	0	0	0	44	0	2	0	0	0	0	0	0	0	0	0	0	0	683	0	0	0	0	0	0	1	1
denovo59015	0	4	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0
denovo59021	5	1	1	2	3	3	2	2	3	1	0	2	0	2	2	4	3	0	0	2	2	0	3	0	10	1	5	0	2	0	0	4	0	5	3	2	2	2	0	1	1	0
denovo59029	0	0	2	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	1	1	0	3	0	0	0	0	1	2	0	0	0	0	1	0	0
denovo59078	5	0	2	1	1	4	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	2	0	3	0	2	1	2	0	0	1	0	1	1	2	4	1	0	2	0	0
denovo59102	6	6	3	2	10	8	4	5	2	6	17	6	4	1	3	11	2	10	9	2	7	4	29	5	31	1	6	3	5	9	6	2	6	3	14	19	21	8	11	6	8	16
denovo59172	0	0	0	0	0	0	0	1	0	0	5	0	2	0	1	1	0	2	0	2	1	0	0	0	2	0	0	0	0	0	1	0	11	0	0	2	0	0	0	0	0	0
denovo59220	2	2	3	0	1	3	0	0	1	0	0	1	0	0	0	2	2	0	2	0	0	3	3	1	2	1	1	1	0	0	0	0	4	2	1	1	2	1	1	0	1	2
denovo59234	5	0	2	7	0	0	0	1	0	0	0	1	0	2	0	1	0	1	0	1	2	0	0	0	1	4	0	0	0	0	3	2	3	1	0	0	0	0	0	7	0	2
denovo59238	1	0	2	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	2	0	1	1	0	1	0	0	0	0	1	0	0	0	0
denovo59250	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	3	5	0	0	2	8	1	0	0	0	0	1	3	0	1	0	0	1	0	1	1	1	0	0	3	0	0
denovo59276	5	2	5	3	1	2	2	1	0	2	3	0	1	0	1	0	1	2	2	4	3	1	0	0	0	2	0	2	3	0	0	1	10	1	0	1	0	2	0	1	1	0
denovo59286	1	13	7	9	7	3	1	2	11	10	2	10	22	4	1	21	3	7	4	1	8	1	0	45	2	10	10	5	7	4	2	21	3	6	5	4	1	26	9	6	3	8
denovo59300	1	1	5	3	0	2	0	1	0	4	0	5	0	2	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	1	3	0	0	2	0	4	1	0	5	0	0	0
denovo59347	1	0	0	0	0	0	9	0	0	0	0	3	0	0	0	0	7	2	1	0	4	5	0	0	2	0	3	0	2	0	2	2	1	2	0	0	10	0	1	0	0	0
denovo59354	2	0	2	0	2	0	0	0	1	0	0	0	0	0	0	5	1	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	4	0	2	1	1	0	0	0	0
denovo59360	2	1	0	0	1	0	2	0	1	1	1	1	0	9	0	0	2	2	0	0	0	1	0	0	0	0	1	2	0	0	0	2	0	1	0	0	0	0	2	0	2	0
denovo59365	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	1	0	1	1	0	0	0	0	3	1	0	2	1	1	2	1	2	1	1	0	2
denovo59407	3	0	0	1	3	2	0	0	0	1	0	2	3	0	0	0	0	0	6	0	0	0	1	0	3	5	2	2	0	0	0	1	0	1	0	1	0	0	0	2	3	0
denovo59484	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	1	1	2	0	0	0	0	0	0	1	1
denovo59519	0	1	0	2	1	2	0	1	0	0	0	2	4	2	2	0	0	1	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	2	0	0	0	0	2
denovo59537	0	0	0	0	2	1	0	0	0	1	0	1	1	0	0	1	0	4	2	0	2	0	3	0	0	2	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1
denovo59567	9	18	0	11	58	44	6	23	27	23	6	23	14	17	26	11	9	29	7	2	13	27	23	26	18	7	30	33	52	25	10	10	9	54	34	54	20	27	29	6	19	38
denovo59599	4	0	0	2	0	1	3	2	0	0	5	2	0	0	3	1	0	1	2	0	1	0	0	0	0	3	0	4	1	0	1	0	0	1	1	0	2	0	1	0	1	0
denovo59615	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	2	1	3	0	0	0	0	0	0	1	0	2	1	0	0	0	1	0
denovo59617	3	10	0	0	1	2	0	0	2	0	7	1	0	0	0	1	0	0	3	6	0	0	1	0	8	0	15	11	1	0	3	0	0	2	2	3	0	3	4	0	4	0
denovo59635	1	0	2	0	3	0	0	0	0	2	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	2	0	0	2	2
denovo59700	0	0	1	0	2	0	2	2	6	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	2	0	0	0	0	2	4	0	0	1	0	2	1	2
denovo59728	0	0	0	0	6	1	0	1	3	2	0	0	0	0	0	0	0	6	0	0	2	0	1	1	1	0	0	1	0	0	1	0	0	4	0	1	0	0	2	0	6	4
denovo59733	0	0	0	3	3	1	4	1	3	0	3	0	0	0	0	0	1	3	2	1	0	4	2	2	0	0	0	2	0	0	4	2	1	2	1	0	0	0	0	0	0	0
denovo59748	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	1	3	0	2	0	2	1	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1
denovo59755	0	0	0	0	0	0	1	0	7	1	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	1	0	0	1	2	0	2	0	0	4	0	0	0	0	0	0	3
denovo59797	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	1	2	0	0	0	0	0	0	6	1	1	1	0	7	0	0	0	0	0	0	0	1
denovo59810	1	5	0	2	0	2	0	2	0	1	2	1	4	0	0	0	0	1	0	3	0	1	1	0	0	0	0	3	0	1	1	0	5	3	0	0	0	2	3	0	0	3
denovo59819	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	1	0	0	1	0	5	0	0	0	0	0	10	0	2	1	1
denovo59821	2	7	3	10	15	27	0	0	5	7	0	0	0	2	8	0	0	5	45	3	1	1	2	0	4	6	5	1	0	3	1	0	7	0	0	5	0	5	0	0	0	52
denovo59824	6	0	0	3	1	3	0	4	1	1	1	3	0	4	1	0	4	2	1	1	13	0	2	1	1	1	2	1	2	3	0	0	1	3	0	1	0	0	1	0	3	2
denovo59825	1	12	12	11	5	20	1	2	1	5	0	7	0	4	1	0	8	1	1	0	7	5	0	8	4	3	5	0	18	1	8	1	0	29	1	3	4	3	4	2	2	8
denovo59838	2	0	0	2	1	0	13	0	0	0	0	1	1	1	1	0	0	1	1	2	14	0	4	0	1	3	0	3	0	0	0	4	2	0	0	1	0	0	3	3	0	0
denovo59842	0	0	0	0	0	0	3	0	5	3	0	0	1	4	0	0	0	0	0	0	1	0	4	0	0	6	3	1	3	0	0	4	2	0	0	1	3	0	0	2	0	0
denovo59852	0	12	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	3	1	1	0	0	0	0	1	0	1	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0
denovo59877	38	14	28	16	2	5	12	31	3	4	9	3	0	13	2	3	11	5	0	9	3	4	1	12	11	8	0	6	2	3	5	11	15	3	3	0	10	4	4	8	8	1
denovo60045	3	0	0	0	3	0	0	1	0	0	1	1	2	0	3	0	0	0	2	6	0	3	0	4	3	0	3	1	9	0	3	0	0	9	0	0	0	2	0	0	1	3
denovo60054	1	2	0	1	2	3	1	0	1	1	0	0	0	1	0	1	5	0	0	0	0	1	4	0	3	2	3	0	2	1	0	3	0	3	1	0	3	1	1	0	0	0
denovo60111	0	0	0	0	1	0	0	0	0	2	0	0	0	2	0	0	0	5	2	0	1	0	0	0	2	0	0	0	0	1	0	1	2	0	1	0	0	1	1	1	0	0
denovo60153	1	0	0	1	1	0	0	0	0	0	0	1	1	2	0	0	0	0	1	0	2	0	0	0	4	1	0	0	4	0	3	4	3	3	0	0	0	3	1	0	7	1
denovo60154	6	8	0	0	16	0	6	11	13	0	3	14	13	21	4	11	3	17	3	0	8	15	16	7	7	11	3	16	16	11	3	18	9	4	1	4	3	9	7	7	9	3
denovo60156	3	16	1	0	6	2	1	0	2	0	0	0	4	0	2	0	0	7	3	3	0	7	0	5	1	0	2	1	0	0	5	0	2	3	0	1	0	2	2	0	1	4
denovo60173	0	1	0	0	3	0	0	0	1	1	0	1	0	2	0	0	2	1	0	0	0	0	1	0	0	1	0	2	1	2	2	1	0	6	1	0	0	2	0	0	0	0
denovo60183	0	0	2	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	1	3	0	0	2	0	0	0	3	0	0	0	0	0	0	2	0	0	0	2	0	0	0
denovo60185	1	0	0	0	0	0	2	0	14	5	0	1	1	1	0	1	10	2	0	0	3	3	8	0	0	2	1	0	0	3	0	0	1	0	1	0	2	0	2	1	1	0
denovo60223	0	0	0	1	8	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	2	2	0	0	2	0	3	0
denovo60237	4	0	1	2	0	0	4	7	4	1	2	1	0	1	0	9	0	0	0	3	0	0	0	0	0	1	2	0	0	0	0	4	1	0	0	0	0	1	0	1	0	0
denovo60247	5	1	1	1	0	3	0	0	3	0	1	1	0	0	0	1	0	3	3	0	1	4	0	0	4	3	2	0	4	0	0	0	2	0	0	3	1	2	0	2	2	0
denovo60265	0	1	0	0	3	0	0	0	0	0	0	0	1	2	0	0	0	3	1	3	4	1	3	0	0	1	0	2	2	2	1	0	0	2	0	2	1	2	0	0	2	1
denovo60286	0	0	0	3	1	0	0	0	4	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	2	1	0	0	0	2	1	2	0	0	2	2
denovo60294	257	624	417	288	902	626	383	246	276	192	166	728	715	39	326	186	331	520	423	512	551	1491	743	787	351	139	195	659	827	421	478	881	604	589	361	174	418	384	634	355	455	543
denovo60304	0	3	14	3	1	3	5	20	6	0	4	1	0	3	2	5	46	8	11	9	8	7	0	2	3	8	1	0	4	2	8	0	17	0	4	1	5	0	5	0	0	0
denovo60337	0	0	0	0	0	0	0	0	2	3	0	0	0	2	0	1	3	0	0	1	0	0	2	0	0	2	1	1	0	0	0	2	2	0	0	0	1	0	0	1	1	0
denovo60382	0	0	0	0	0	0	1	0	2	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	2	1	0	0	0	2	0	2	0	0	0	0	0	0
denovo60455	14	6	13	4	2	11	8	4	5	11	3	2	14	74	5	2	13	18	12	14	11	13	5	12	1	8	3	11	1	2	5	6	5	16	17	3	6	17	11	5	27	21
denovo60477	0	0	0	0	4	2	1	1	2	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	1	0	0	2	0	0	0	0	1	1	2	0	0	0	2	2	1
denovo60541	2	0	0	0	0	0	0	4	0	2	4	1	0	0	0	0	0	5	2	1	4	1	0	0	4	0	0	0	0	3	0	0	1	0	1	0	3	2	0	0	3	0
denovo60558	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	4	0	0	0	1	0	0	0	0	0	0	0	3	1	2	0	0	0	1	1
denovo60593	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	1	0	2	1	0	0	1	4	0	0	5	1	5	0	0	0	6	0	1	0	0	0	0	0	0	0
denovo60610	0	0	1	0	0	0	0	2	0	0	1	0	1	0	0	2	3	0	0	0	0	0	0	1	0	2	0	0	2	0	0	0	0	1	1	0	0	1	0	0	0	1
denovo60655	0	0	3	0	0	0	1	2	0	1	1	0	1	1	0	1	1	0	0	1	2	0	1	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0
denovo60663	0	0	3	0	0	0	2	0	3	9	0	0	0	2	0	4	6	0	0	0	0	2	4	0	0	7	1	2	1	0	0	2	4	0	1	0	4	0	0	0	0	0
denovo60704	0	0	0	2	0	0	0	2	0	0	2	1	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	2	2	0	0	0	0	0	1	0	0	2
denovo60708	245	71	62	88	43	98	94	160	228	131	146	83	90	161	117	136	142	252	167	114	255	70	210	74	198	136	78	88	82	83	60	211	173	56	60	128	81	89	204	121	102	211
denovo60715	2	2	3	2	4	6	0	2	1	1	0	3	9	0	2	0	0	0	1	1	1	5	3	4	1	1	0	4	2	2	1	2	3	2	0	0	0	2	2	0	3	3
denovo60746	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	4	0	0	2	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1
denovo60774	4	0	8	4	0	0	3	0	13	6	4	0	9	21	0	19	46	1	0	22	11	3	5	0	0	13	7	5	1	8	0	2	9	0	13	12	15	0	7	24	7	0
denovo60782	1	1	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	1	0	2	2	0	0	0	0	1	1	1	7	0	6	0	0	0	2	1	0	3	1
denovo60785	3	17	7	3	13	4	10	0	17	7	1	16	8	2	8	10	14	0	14	6	3	6	4	24	5	7	24	7	13	1	6	10	1	10	0	2	5	9	10	3	0	21
denovo60802	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	2	1	0	0	0	1	1	0	6	0	0	1	0	1	0	0	0	1	0
denovo60857	0	2	0	0	1	0	0	1	3	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	4	2	2	4	1	0	0	0	3	0	1	0	3	1
denovo60859	7	3	26	7	0	2	5	2	3	1	5	0	2	4	2	1	0	1	0	0	5	5	5	7	3	0	1	0	3	1	3	4	1	1	2	8	3	0	6	1	10	9
denovo60879	0	0	0	0	0	0	0	0	4	1	2	2	0	2	1	0	1	2	0	0	0	1	3	4	0	0	0	1	0	4	0	0	0	3	2	0	0	0	0	4	4	0
denovo60886	73	22	5	54	12	0	48	64	6	11	41	44	3	26	37	0	1	2	70	18	71	19	16	29	22	29	21	65	6	28	35	28	93	24	18	29	21	21	35	141	27	9
denovo60896	5	0	1	2	1	0	2	0	0	0	0	0	1	3	0	1	0	0	1	1	2	0	2	0	1	0	2	0	3	0	0	3	0	2	0	2	0	0	1	2	0	5
denovo60908	0	0	1	1	0	2	0	3	1	0	0	0	0	0	0	0	0	0	0	1	2	2	1	1	0	0	4	0	0	0	0	0	0	2	4	2	2	0	0	3	0	0
denovo60939	5	0	5	2	0	0	7	1	1	4	17	0	1	0	0	0	2	2	0	10	0	0	0	3	6	11	1	0	1	0	0	4	16	1	1	3	2	2	1	4	0	1
denovo60950	2	4	0	0	3	6	0	0	0	0	0	7	0	0	2	0	0	0	4	0	0	0	0	0	0	0	5	7	0	3	5	0	0	0	0	3	0	6	0	0	1	3
denovo60965	0	0	8	0	0	0	4	0	9	15	0	0	0	3	0	4	12	0	0	4	0	2	7	0	0	6	0	3	2	4	0	2	3	0	7	0	5	0	0	0	0	0
denovo61019	0	0	0	0	0	0	0	0	0	1	0	0	1	3	0	0	3	0	0	2	3	1	3	0	0	0	0	5	0	0	0	0	0	0	0	0	8	0	0	1	0	0
denovo61031	0	0	0	0	0	3	3	0	0	1	1	1	1	0	4	0	0	0	0	0	3	1	0	2	1	0	1	0	0	0	5	0	0	0	0	1	1	0	2	0	0	0
denovo61079	4	6	1	0	5	0	1	2	4	0	0	2	0	0	1	1	2	8	6	2	12	5	2	19	6	9	1	4	7	0	0	15	2	5	0	0	2	3	5	0	9	6
denovo61092	0	4	0	0	2	4	0	0	0	0	0	1	3	0	1	0	1	4	0	0	1	1	0	4	0	0	1	0	0	0	3	0	0	3	0	3	0	0	1	0	0	1
denovo61094	3	2	0	2	0	0	0	0	0	6	0	0	0	0	1	0	2	3	0	0	0	1	0	0	3	0	0	1	0	2	0	0	0	1	0	0	5	0	0	0	0	0
denovo61148	0	0	0	0	1	1	0	0	1	0	0	0	0	5	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	1	1	0	1	0	7
denovo61179	0	2	1	0	1	3	1	1	2	0	0	0	1	2	1	0	0	1	0	0	1	3	0	1	1	0	0	0	7	1	4	0	0	3	0	1	0	0	1	0	0	0
denovo61203	2	0	0	1	0	0	1	8	0	0	0	2	0	0	0	0	0	0	0	2	4	0	2	0	0	2	0	0	0	0	0	0	3	0	0	0	0	1	2	3	1	0
denovo61247	0	2	0	1	2	1	0	0	0	2	0	1	0	0	0	0	0	1	1	0	0	2	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	2	0	0	0
denovo61311	0	0	0	0	2	4	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	1	0	0	1	1	0	0	0	1	0	0	2	1	0
denovo61351	0	0	0	22	0	7	0	1	2	2	0	0	3	0	1	3	1	2	1	4	13	0	0	0	6	16	3	0	2	0	8	0	14	0	0	2	1	1	0	2	0	4
denovo61378	8	1	9	1	1	4	1	15	1	2	3	0	1	1	0	1	1	0	1	0	5	3	2	2	3	1	0	1	0	0	0	1	5	4	1	2	2	2	0	3	2	0
denovo61407	0	0	0	1	1	1	0	0	2	0	1	3	1	0	1	0	0	1	2	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	3	0	0	2	0	1	0
denovo61424	0	0	0	0	0	0	0	0	0	1	0	0	1	3	0	0	12	2	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	10	5	1	0	4	8	1	0
denovo61436	1	0	0	0	5	5	0	0	2	2	1	3	0	2	4	2	2	2	6	0	5	0	1	3	8	1	3	3	5	6	0	0	0	4	4	1	0	2	1	10	3	0
denovo61459	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	1	2	4	0	0	0	1	0	0	1	0	0	0	0	0	3	0	1
denovo61465	0	0	0	0	0	3	0	2	0	0	0	2	0	1	0	0	0	1	0	1	2	0	0	0	0	0	0	1	4	1	0	3	4	1	0	0	0	1	0	4	4	3
denovo61480	0	0	7	41	0	5	0	3	19	9	20	8	6	0	7	0	3	0	1	18	104	3	3	2	14	0	23	213	8	7	22	0	5	16	0	0	4	0	23	0	1	0
denovo61512	0	0	0	0	1	0	0	1	3	0	0	1	0	0	4	2	3	0	0	0	0	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0
denovo61521	1	1	0	2	2	3	3	2	1	0	0	4	1	0	1	0	1	4	0	0	3	3	0	3	0	2	5	2	2	1	1	1	3	0	1	1	2	0	2	4	2	2
denovo61534	0	0	3	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	6	8	1	0	0	13	0	2	2	0	2	0	0	1	0	0	0	2	5
denovo61571	0	0	0	0	0	0	2	1	2	1	0	0	0	0	0	2	0	0	1	0	0	0	3	0	0	0	1	1	2	0	0	0	0	0	3	2	0	0	0	1	0	6
denovo61593	1	0	1	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	2	0	1	0	0	2	0	0	0	0	0	0	5	0	0	1	0	4	0	0	3
denovo61603	0	0	0	0	0	0	10	0	5	0	0	0	9	0	0	0	0	0	3	10	0	0	0	0	0	37	0	0	0	0	3	1	0	0	2	1	0	0	0	3	1	0
denovo61637	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	7	2	0	3	0	0	2	0	0	0	0	4	0	0	1
denovo61654	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	1	3	2	0	2	1	0	0	0	0	1	0	1	1	0	0	1	0	0	0	2	0	1	1	2
denovo61710	0	5	0	2	0	17	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	7	0	2	3	0	0	0	2	4	2	1	0	7	0	0	1	4
denovo61742	1	1	1	1	0	0	3	1	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	1	0	2	1	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0
denovo61773	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	1	0	1	2	0	1	1	0	0	0	0	2	0	0	0	0	0	0	1	0
denovo61775	0	1	0	1	1	3	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	1	0	2	2	3	0	0	1	0	0	0	0
denovo61778	0	0	0	1	0	0	1	0	0	0	0	1	1	3	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0
denovo61811	0	0	4	3	0	0	2	2	0	1	0	0	0	2	2	0	0	0	3	0	2	5	0	0	0	2	0	0	0	0	0	3	1	1	2	1	0	0	3	8	0	0
denovo61820	24	0	3	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	6	2	0	0	2	0	0	0	8	0	0	0	0	4	0	0	0	2	0	0	0	0	0
denovo61830	3	14	0	0	0	2	0	12	20	32	12	3	1	7	3	0	1	4	1	10	19	2	0	2	0	3	9	11	0	3	9	2	5	3	7	6	2	11	29	5	5	3
denovo61841	0	1	1	4	0	2	0	3	0	3	0	1	0	1	0	1	0	0	2	9	5	0	1	0	0	0	1	0	1	1	7	4	0	5	2	1	0	0	2	1	1	2
denovo61895	0	0	2	0	3	0	3	1	3	1	0	1	0	2	0	1	0	3	1	0	0	0	0	0	1	3	1	2	0	2	0	1	3	0	0	4	0	1	2	0	0	0
denovo61971	0	0	1	2	0	2	0	0	0	2	3	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	3	0	0	3	0	1	1	0	0	0
denovo61977	0	1	0	2	2	2	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	3	0	0	1	0	0	0	0	2	3	0	1	2	0	0	0	1	1
denovo61999	2	1	26	2	34	16	1	5	0	0	0	30	1	5	7	35	45	17	9	5	5	19	39	26	15	1	22	27	9	23	20	4	7	53	7	14	7	2	3	17	8	4
denovo62002	0	0	0	0	3	1	0	3	1	4	4	7	0	1	4	0	0	2	0	1	0	1	3	0	0	4	3	0	0	0	0	2	0	0	3	0	0	1	3	0	3	0
denovo62020	366	10	69	30	1	159	32	50	5	37	63	0	2	1	2	18	39	9	7	59	34	84	9	41	8	55	9	5	22	3	23	8	23	21	155	14	4	0	129	112	1	17
denovo62045	0	0	3	3	0	0	0	1	0	0	4	1	0	0	0	1	0	0	3	0	0	2	0	0	0	0	0	0	0	2	0	0	6	0	0	0	2	2	0	0	0	0
denovo62046	5	5	9	23	0	16	3	24	13	19	7	12	2	0	41	3	24	20	1	10	12	25	4	6	0	38	13	5	7	5	6	80	2	11	17	3	16	1	48	44	6	54
denovo62083	0	0	0	0	1	2	2	0	2	0	0	4	0	5	0	0	0	0	2	0	0	0	0	2	0	0	0	4	0	1	0	2	0	1	0	0	0	0	1	0	2	0
denovo62119	2	1	3	7	0	0	7	22	1	6	22	4	0	0	9	7	3	0	0	0	0	0	0	0	2	3	1	1	0	1	0	0	0	0	0	0	2	0	2	0	4	0
denovo62136	0	0	0	0	0	0	0	0	1	0	0	3	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	2	1	0	0	0	1	2	2	0	0	0	0	2	2
denovo62149	2	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	3	0	1	0	0	1	1	0	3	0	2	0	0	0	0	1	0	0
denovo62150	1	2	6	3	0	0	0	0	0	6	0	0	1	0	0	0	4	0	0	0	13	3	0	2	0	4	1	3	0	0	2	0	0	0	0	20	10	6	0	24	0	0
denovo62153	1	0	0	0	0	1	0	0	0	0	0	2	1	0	1	0	0	0	0	1	0	0	0	2	0	0	2	0	0	3	0	1	0	0	0	0	0	0	0	1	0	0
denovo62158	0	0	0	0	0	0	0	0	0	1	0	0	1	1	2	0	0	0	0	2	1	3	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	4	0
denovo62189	20	9	25	31	22	24	21	35	28	22	52	29	22	25	22	32	22	14	22	25	28	17	58	35	55	17	11	11	14	28	5	29	10	17	36	49	25	25	60	12	28	33
denovo62193	13	5	0	5	14	17	1	14	16	14	2	5	0	14	11	14	5	7	2	1	4	6	7	6	2	5	15	16	16	7	6	4	6	21	16	59	9	10	9	7	6	9
denovo62207	1	0	0	0	1	3	2	0	0	2	0	2	1	0	0	0	0	0	1	0	1	0	3	0	0	0	0	0	2	0	1	2	0	4	0	0	0	3	3	0	0	0
denovo62213	2	3	0	8	7	29	0	4	6	0	13	7	0	0	0	2	8	2	5	1	5	4	10	5	2	0	4	6	0	0	3	0	2	0	0	2	4	1	3	0	1	1
denovo62255	3	0	0	0	0	2	1	1	1	0	0	1	3	0	0	1	1	1	1	1	0	1	3	1	3	1	1	0	0	0	0	3	3	2	1	0	5	0	2	1	1	0
denovo62282	0	1	0	0	1	0	0	1	0	0	1	4	1	0	0	0	0	0	1	2	0	2	0	1	3	0	0	0	3	1	4	0	0	0	1	0	3	0	0	0	2	2
denovo62310	4	3	0	13	0	24	7	8	3	12	24	0	0	0	0	1	9	3	3	2	1	1	4	1	4	7	5	0	2	5	4	1	2	5	1	5	4	3	6	3	0	9
